Table_1,Column_1,Table_length_2,Column_2,Table_2,similarity_score
79327346_0_5787863739697336601.json,Country,233,Nom en anglais,11599512_1_280388135214354946.json,0.613733905579
79327346_0_5787863739697336601.json,Country,193,Country Name:,11688006_0_8123036130090004213.json,0.906735751295
79327346_0_5787863739697336601.json,Country,157,Country,12183399_0_6725061928072492226.json,0.770700636943
79327346_0_5787863739697336601.json,Country,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.78125
79327346_0_5787863739697336601.json,Country,53,OAU State,14067031_0_559833072073397908.json,0.811320754717
79327346_0_5787863739697336601.json,Country,83,Country,24036779_0_5608105867560183058.json,0.927710843373
79327346_0_5787863739697336601.json,Country,211,Country,24850757_0_5978004733768297283.json,0.862559241706
79327346_0_5787863739697336601.json,Country,92,Country,34899692_0_6530393048033763438.json,0.858695652174
79327346_0_5787863739697336601.json,Country,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.759493670886
79327346_0_5787863739697336601.json,Country,236,Country,3917335_0_7791699395300625164.json,0.669491525424
79327346_0_5787863739697336601.json,Country,230,Country / Territory,41194422_0_7231546114369966811.json,0.691304347826
79327346_0_5787863739697336601.json,Country,230,Country / Territory,41194422_1_1172256090552737974.json,0.691304347826
79327346_0_5787863739697336601.json,Country,91,COUNTRY,41648740_0_6959523681065295632.json,0.835164835165
79327346_0_5787863739697336601.json,Country,157,Country,49772588_0_6549847739640234347.json,0.866242038217
79327346_0_5787863739697336601.json,Country,92,1998 Data Country,52299421_0_4473286348258170200.json,0.902173913043
79327346_0_5787863739697336601.json,Country,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.764705882353
79327346_0_5787863739697336601.json,Country,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.75
79327346_0_5787863739697336601.json,Country,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.666666666667
79327346_0_5787863739697336601.json,Country,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.76
79327346_0_5787863739697336601.json,Country,225,Country,67865873_0_8259587610208037357.json,0.862222222222
79327346_0_5787863739697336601.json,Country,59,Name,68779923_0_3859283110041832023.json,0.830508474576
79327346_0_5787863739697336601.json,Country,45,Name,68779923_1_3240042497463101224.json,0.911111111111
79327346_0_5787863739697336601.json,Country,55,Name,68779923_2_1000046510804975562.json,0.836363636364
79327346_0_5787863739697336601.json,Country,39,Name,68779923_4_1832350971585698643.json,0.871794871795
79327346_0_5787863739697336601.json,Country,16,Name,68779923_5_2067037721454758189.json,0.875
79327346_0_5787863739697336601.json,Country,239,Country,69537082_0_7789694313271016902.json,0.864978902954
79327346_0_5787863739697336601.json,Country,200,Country,74491133_0_7177831100884797849.json,0.875
79327346_0_5787863739697336601.json,Country,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.625
79327346_0_5787863739697336601.json,Country,67,Country,86297395_0_6919201319699354263.json,0.89552238806
79327346_0_5787863739697336601.json,Country,232,Country,89511064_0_2199624509082573904.json,0.862068965517
79327346_0_5787863739697336601.json,Country,183,Name,9206866_1_8114610355671172497.json,0.857923497268
80184932_0_4240003884724905487.json,Company/Organization,206,Company,11278409_0_3742771475298785475.json,0.5
80184932_0_4240003884724905487.json,Company/Organization,29,Company,12271141_0_8517913935669973086.json,0.689655172414
80184932_0_4240003884724905487.json,Company/Organization,20,Company,14380604_4_3329235705746762392.json,0.35
80184932_0_4240003884724905487.json,Company/Organization,100,Company,28079336_1_3124145965038277571.json,0.3
80184932_0_4240003884724905487.json,Company/Organization,121,Company,28079336_2_2139598421036200532.json,0.7
80184932_0_4240003884724905487.json,Company/Organization,23,Company,41336118_0_4331895026409635103.json,0.260869565217
80184932_0_4240003884724905487.json,Company/Organization,55,Company,52572391_0_8684896999787304275.json,0.4
80184932_0_4240003884724905487.json,Company/Organization,100,Company,56224555_0_3713922722778385817.json,0.4
80184932_0_4240003884724905487.json,Company/Organization,131,Company,90723763_0_874013697986950454.json,0.333333333333
80184932_0_4240003884724905487.json,Company/Organization,30,Company??,96203994_0_2127964719640427252.json,0.5
80588006_0_6965325215443683359.json,Media,21,Media,10579449_0_1681126353774891032.json,0.333333333333
80588006_0_6965325215443683359.json,Media,21,Media,9567241_0_5666388268510912770.json,0.333333333333
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),233,Nom en anglais,11599512_1_280388135214354946.json,0.4375
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),193,Country Name:,11688006_0_8123036130090004213.json,0.6875
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),157,Country,12183399_0_6725061928072492226.json,0.40625
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),83,Country,24036779_0_5608105867560183058.json,0.28125
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),211,Country,24850757_0_5978004733768297283.json,0.59375
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),92,Country,34899692_0_6530393048033763438.json,0.28125
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.71875
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),236,Country,3917335_0_7791699395300625164.json,0.53125
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),230,Country / Territory,41194422_0_7231546114369966811.json,0.65625
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),230,Country / Territory,41194422_1_1172256090552737974.json,0.65625
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),91,COUNTRY,41648740_0_6959523681065295632.json,0.28125
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),157,Country,49772588_0_6549847739640234347.json,0.5
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),92,1998 Data Country,52299421_0_4473286348258170200.json,0.375
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),225,Country,67865873_0_8259587610208037357.json,0.65625
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),59,Name,68779923_0_3859283110041832023.json,0.25
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),239,Country,69537082_0_7789694313271016902.json,0.71875
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),200,Country,74491133_0_7177831100884797849.json,0.5625
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),237,Country,79327346_0_5787863739697336601.json,0.625
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),67,Country,86297395_0_6919201319699354263.json,0.28125
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),232,Country,89511064_0_2199624509082573904.json,0.6875
8286121_0_8471791395229161598.json,Country Name (Click For Destination Guides),183,Name,9206866_1_8114610355671172497.json,0.625
84575189_0_6365692015941409487.json,Journal,98,Journal Name,98458255_0_5873264818593370400.json,0.285714285714
84675086_0_6386416780680710863.json,Common Name,414,Common Name (Animals),48456557_0_3760853481322708783.json,0.547794117647
84675086_0_6386416780680710863.json,Common Name,223,Common Name,71137051_0_8039724067857124984.json,0.506726457399
84675086_0_6386416780680710863.json,Common Name,272,Common Name,74685423_0_8061289760697103949.json,0.996323529412
84675086_0_6386416780680710863.json,Common Name,431,Common Name,90196673_0_5458330029110291950.json,1.11397058824
8468806_0_4382447409703007384.json,Name,16,Name of Water Body,13395751_3_369722706637560735.json,0.375
8468806_0_4382447409703007384.json,Name,15,Lake,41819807_0_3139249984404131679.json,0.733333333333
86297395_0_6919201319699354263.json,Country,233,Nom en anglais,11599512_1_280388135214354946.json,0.761194029851
86297395_0_6919201319699354263.json,Country,193,Country Name:,11688006_0_8123036130090004213.json,0.925373134328
86297395_0_6919201319699354263.json,Country,157,Country,12183399_0_6725061928072492226.json,0.716417910448
86297395_0_6919201319699354263.json,Country,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.4375
86297395_0_6919201319699354263.json,Country,83,Country,24036779_0_5608105867560183058.json,0.89552238806
86297395_0_6919201319699354263.json,Country,211,Country,24850757_0_5978004733768297283.json,0.805970149254
86297395_0_6919201319699354263.json,Country,92,Country,34899692_0_6530393048033763438.json,0.522388059701
86297395_0_6919201319699354263.json,Country,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.925373134328
86297395_0_6919201319699354263.json,Country,236,Country,3917335_0_7791699395300625164.json,0.761194029851
86297395_0_6919201319699354263.json,Country,230,Country / Territory,41194422_0_7231546114369966811.json,0.880597014925
86297395_0_6919201319699354263.json,Country,230,Country / Territory,41194422_1_1172256090552737974.json,0.880597014925
86297395_0_6919201319699354263.json,Country,91,COUNTRY,41648740_0_6959523681065295632.json,0.55223880597
86297395_0_6919201319699354263.json,Country,157,Country,49772588_0_6549847739640234347.json,0.776119402985
86297395_0_6919201319699354263.json,Country,92,1998 Data Country,52299421_0_4473286348258170200.json,0.611940298507
86297395_0_6919201319699354263.json,Country,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.291666666667
86297395_0_6919201319699354263.json,Country,225,Country,67865873_0_8259587610208037357.json,0.820895522388
86297395_0_6919201319699354263.json,Country,59,Name,68779923_0_3859283110041832023.json,0.35593220339
86297395_0_6919201319699354263.json,Country,45,Name,68779923_1_3240042497463101224.json,0.4
86297395_0_6919201319699354263.json,Country,239,Country,69537082_0_7789694313271016902.json,0.89552238806
86297395_0_6919201319699354263.json,Country,200,Country,74491133_0_7177831100884797849.json,0.820895522388
86297395_0_6919201319699354263.json,Country,237,Country,79327346_0_5787863739697336601.json,0.89552238806
86297395_0_6919201319699354263.json,Country,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.28125
86297395_0_6919201319699354263.json,Country,232,Country,89511064_0_2199624509082573904.json,0.880597014925
86297395_0_6919201319699354263.json,Country,183,Name,9206866_1_8114610355671172497.json,0.820895522388
86747932_0_7532457067740920052.json,1Time,246,1Time,5873256_0_7795190905731964989.json,0.99593495935
88353875_0_4876234304797064286.json,Fell Name,215,PEAK,1146722_1_7558140036342906956.json,0.68691588785
88353875_0_4876234304797064286.json,Fell Name,214,Name,99070098_0_2074872741302696997.json,0.68691588785
88732174_0_7321365014357502211.json,Player,295,Unnamed: 0,24417511_0_3058323105166963431.json,0.723163841808
88732174_0_7321365014357502211.json,Player,27,Player (2011 TBs),45073662_0_3179937335063201739.json,1.0
88732174_0_7321365014357502211.json,Player,232,???O,66009064_0_9148652238372261251.json,0.418079096045
89511064_0_2199624509082573904.json,Country,233,Nom en anglais,11599512_1_280388135214354946.json,0.650862068966
89511064_0_2199624509082573904.json,Country,193,Country Name:,11688006_0_8123036130090004213.json,0.948186528497
89511064_0_2199624509082573904.json,Country,157,Country,12183399_0_6725061928072492226.json,0.770700636943
89511064_0_2199624509082573904.json,Country,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.8125
89511064_0_2199624509082573904.json,Country,53,OAU State,14067031_0_559833072073397908.json,0.924528301887
89511064_0_2199624509082573904.json,Country,83,Country,24036779_0_5608105867560183058.json,0.915662650602
89511064_0_2199624509082573904.json,Country,211,Country,24850757_0_5978004733768297283.json,0.890995260664
89511064_0_2199624509082573904.json,Country,92,Country,34899692_0_6530393048033763438.json,0.869565217391
89511064_0_2199624509082573904.json,Country,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.806034482759
89511064_0_2199624509082573904.json,Country,236,Country,3917335_0_7791699395300625164.json,0.728448275862
89511064_0_2199624509082573904.json,Country,230,Country / Territory,41194422_0_7231546114369966811.json,0.721739130435
89511064_0_2199624509082573904.json,Country,230,Country / Territory,41194422_1_1172256090552737974.json,0.721739130435
89511064_0_2199624509082573904.json,Country,91,COUNTRY,41648740_0_6959523681065295632.json,0.835164835165
89511064_0_2199624509082573904.json,Country,157,Country,49772588_0_6549847739640234347.json,0.910828025478
89511064_0_2199624509082573904.json,Country,92,1998 Data Country,52299421_0_4473286348258170200.json,0.902173913043
89511064_0_2199624509082573904.json,Country,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.882352941176
89511064_0_2199624509082573904.json,Country,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.708333333333
89511064_0_2199624509082573904.json,Country,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.833333333333
89511064_0_2199624509082573904.json,Country,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.76
89511064_0_2199624509082573904.json,Country,225,Country,67865873_0_8259587610208037357.json,0.911111111111
89511064_0_2199624509082573904.json,Country,59,Name,68779923_0_3859283110041832023.json,0.915254237288
89511064_0_2199624509082573904.json,Country,45,Name,68779923_1_3240042497463101224.json,0.911111111111
89511064_0_2199624509082573904.json,Country,55,Name,68779923_2_1000046510804975562.json,0.945454545455
89511064_0_2199624509082573904.json,Country,39,Name,68779923_4_1832350971585698643.json,0.871794871795
89511064_0_2199624509082573904.json,Country,16,Name,68779923_5_2067037721454758189.json,0.875
89511064_0_2199624509082573904.json,Country,239,Country,69537082_0_7789694313271016902.json,0.943965517241
89511064_0_2199624509082573904.json,Country,200,Country,74491133_0_7177831100884797849.json,0.915
89511064_0_2199624509082573904.json,Country,237,Country,79327346_0_5787863739697336601.json,0.862068965517
89511064_0_2199624509082573904.json,Country,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.6875
89511064_0_2199624509082573904.json,Country,67,Country,86297395_0_6919201319699354263.json,0.880597014925
89511064_0_2199624509082573904.json,Country,183,Name,9206866_1_8114610355671172497.json,0.885245901639
90196673_0_5458330029110291950.json,Common Name,414,Common Name (Animals),48456557_0_3760853481322708783.json,0.958937198068
90196673_0_5458330029110291950.json,Common Name,223,Common Name,71137051_0_8039724067857124984.json,0.95067264574
90196673_0_5458330029110291950.json,Common Name,272,Common Name,74685423_0_8061289760697103949.json,1.11764705882
90196673_0_5458330029110291950.json,Common Name,272,Common Name,84675086_0_6386416780680710863.json,1.11397058824
90723763_0_874013697986950454.json,Company,206,Company,11278409_0_3742771475298785475.json,2.06870229008
90723763_0_874013697986950454.json,Company,29,Company,12271141_0_8517913935669973086.json,0.344827586207
90723763_0_874013697986950454.json,Company,20,Company,14380604_4_3329235705746762392.json,0.7
90723763_0_874013697986950454.json,Company,121,Company,28079336_2_2139598421036200532.json,0.289256198347
90723763_0_874013697986950454.json,Company,23,Company,41336118_0_4331895026409635103.json,0.391304347826
90723763_0_874013697986950454.json,Company,30,Company/Organization,80184932_0_4240003884724905487.json,0.333333333333
90723763_0_874013697986950454.json,Company,30,Company,93702496_0_39013305210829591.json,0.466666666667
91474256_0_964747655387573523.json,City,164,City,70404164_0_5498195978476333642.json,0.292682926829
91474256_0_964747655387573523.json,City,187,City,75154185_0_1607627349983289012.json,0.294117647059
91474256_0_964747655387573523.json,City,170,City,77632062_0_2292892375652659825.json,0.270588235294
91474256_0_964747655387573523.json,City,202,City,78891639_0_3299957631631122948.json,0.351485148515
91959037_0_7907661684242014480.json,Titel,20,Title,21801207_0_8144839668470123042.json,0.5
91959037_0_7907661684242014480.json,Titel,100,Game,24142265_0_4577466141408796359.json,0.27
91959037_0_7907661684242014480.json,Titel,24,Game,29414811_12_251152470253168163.json,0.791666666667
91959037_0_7907661684242014480.json,Titel,16,Game,29414811_13_8724394428539174350.json,1.3125
91959037_0_7907661684242014480.json,Titel,22,Game,29414811_2_4773219892816395776.json,0.909090909091
91959037_0_7907661684242014480.json,Titel,13,Game,29414811_6_8221428333921653560.json,1.38461538462
91959037_0_7907661684242014480.json,Titel,370,Game Title,36102169_0_7739454799295072814.json,0.451351351351
91959037_0_7907661684242014480.json,Titel,10,Title,4501311_8_8306082458935575308.json,0.8
91959037_0_7907661684242014480.json,Titel,117,Name,48944826_0_2321751364268052533.json,0.307692307692
91959037_0_7907661684242014480.json,Titel,51,Game,57938705_0_8737506792349461963.json,1.1568627451
91959037_0_7907661684242014480.json,Titel,44,Title,66329615_0_3585856495110277641.json,0.477272727273
91959037_0_7907661684242014480.json,Titel,10,Title,73242003_5_4847571983313033360.json,1.1
91959037_0_7907661684242014480.json,Titel,21,Title,75367212_2_2745466355267233390.json,0.380952380952
9206866_1_8114610355671172497.json,Name,233,Nom en anglais,11599512_1_280388135214354946.json,0.699453551913
9206866_1_8114610355671172497.json,Name,193,Country Name:,11688006_0_8123036130090004213.json,0.890710382514
9206866_1_8114610355671172497.json,Name,157,Country,12183399_0_6725061928072492226.json,0.71974522293
9206866_1_8114610355671172497.json,Name,32,Unnamed: 0,12193237_0_8699643798888088574.json,0.78125
9206866_1_8114610355671172497.json,Name,53,OAU State,14067031_0_559833072073397908.json,0.830188679245
9206866_1_8114610355671172497.json,Name,83,Country,24036779_0_5608105867560183058.json,0.831325301205
9206866_1_8114610355671172497.json,Name,211,Country,24850757_0_5978004733768297283.json,0.852459016393
9206866_1_8114610355671172497.json,Name,92,Country,34899692_0_6530393048033763438.json,0.75
9206866_1_8114610355671172497.json,Name,276,"State, Province, Territory, Country, etc",37856682_0_6818907050314633217.json,0.896174863388
9206866_1_8114610355671172497.json,Name,236,Country,3917335_0_7791699395300625164.json,0.775956284153
9206866_1_8114610355671172497.json,Name,230,Country / Territory,41194422_0_7231546114369966811.json,0.814207650273
9206866_1_8114610355671172497.json,Name,230,Country / Territory,41194422_1_1172256090552737974.json,0.814207650273
9206866_1_8114610355671172497.json,Name,91,COUNTRY,41648740_0_6959523681065295632.json,0.791208791209
9206866_1_8114610355671172497.json,Name,157,Country,49772588_0_6549847739640234347.json,0.828025477707
9206866_1_8114610355671172497.json,Name,92,1998 Data Country,52299421_0_4473286348258170200.json,0.869565217391
9206866_1_8114610355671172497.json,Name,17,Country Name (Click For Destination Guides),55004961_0_2904467548072189860.json,0.588235294118
9206866_1_8114610355671172497.json,Name,24,Country Name (Click For Destination Guides),55238374_0_3379409961751009152.json,0.625
9206866_1_8114610355671172497.json,Name,24,Country Name (Click For Destination Guides),57943722_0_8666078014685775876.json,0.583333333333
9206866_1_8114610355671172497.json,Name,25,Country Name (Click For Destination Guides),61121469_0_6337620713408906340.json,0.56
9206866_1_8114610355671172497.json,Name,225,Country,67865873_0_8259587610208037357.json,0.857923497268
9206866_1_8114610355671172497.json,Name,59,Name,68779923_0_3859283110041832023.json,0.728813559322
9206866_1_8114610355671172497.json,Name,45,Name,68779923_1_3240042497463101224.json,0.822222222222
9206866_1_8114610355671172497.json,Name,55,Name,68779923_2_1000046510804975562.json,0.818181818182
9206866_1_8114610355671172497.json,Name,39,Name,68779923_4_1832350971585698643.json,0.538461538462
9206866_1_8114610355671172497.json,Name,16,Name,68779923_5_2067037721454758189.json,0.6875
9206866_1_8114610355671172497.json,Name,239,Country,69537082_0_7789694313271016902.json,0.896174863388
9206866_1_8114610355671172497.json,Name,200,Country,74491133_0_7177831100884797849.json,0.819672131148
9206866_1_8114610355671172497.json,Name,237,Country,79327346_0_5787863739697336601.json,0.857923497268
9206866_1_8114610355671172497.json,Name,32,Country Name (Click For Destination Guides),8286121_0_8471791395229161598.json,0.625
9206866_1_8114610355671172497.json,Name,67,Country,86297395_0_6919201319699354263.json,0.820895522388
9206866_1_8114610355671172497.json,Name,232,Country,89511064_0_2199624509082573904.json,0.885245901639
93702496_0_39013305210829591.json,Company,206,Company,11278409_0_3742771475298785475.json,0.566666666667
93702496_0_39013305210829591.json,Company,20,Company,14380604_4_3329235705746762392.json,0.75
93702496_0_39013305210829591.json,Company,100,Company,28079336_1_3124145965038277571.json,0.366666666667
93702496_0_39013305210829591.json,Company,121,Company,28079336_2_2139598421036200532.json,0.333333333333
93702496_0_39013305210829591.json,Company,23,Company,41336118_0_4331895026409635103.json,0.521739130435
93702496_0_39013305210829591.json,Company,100,Company,56224555_0_3713922722778385817.json,0.6
93702496_0_39013305210829591.json,Company,131,Company,90723763_0_874013697986950454.json,0.466666666667
9567241_0_5666388268510912770.json,Media,21,Media,10579449_0_1681126353774891032.json,0.333333333333
9567241_0_5666388268510912770.json,Media,21,Media,80588006_0_6965325215443683359.json,0.333333333333
96203994_0_2127964719640427252.json,Company??,206,Company,11278409_0_3742771475298785475.json,0.266666666667
96203994_0_2127964719640427252.json,Company??,29,Company,12271141_0_8517913935669973086.json,0.586206896552
96203994_0_2127964719640427252.json,Company??,100,Company,28079336_1_3124145965038277571.json,0.266666666667
96203994_0_2127964719640427252.json,Company??,121,Company,28079336_2_2139598421036200532.json,0.433333333333
96203994_0_2127964719640427252.json,Company??,55,Company,52572391_0_8684896999787304275.json,0.3
96203994_0_2127964719640427252.json,Company??,100,Company,56224555_0_3713922722778385817.json,0.266666666667
96203994_0_2127964719640427252.json,Company??,30,Company/Organization,80184932_0_4240003884724905487.json,0.5
9686394_0_5980699488362107028.json,Airport Name,137,Airport Name,19654359_0_3020273135042459469.json,0.963503649635
9686394_0_5980699488362107028.json,Airport Name,137,Airport Name,21585935_0_294037497010176843.json,0.970802919708
9686394_0_5980699488362107028.json,Airport Name,50,Airport,39107734_2_2329160387535788734.json,0.34
9686394_0_5980699488362107028.json,Airport Name,137,Airport Name,74718406_0_3914457597478137388.json,0.978102189781
9686394_0_5980699488362107028.json,Airport Name,137,Airport Name,7929299_0_3253718003116029649.json,0.970802919708
97941125_0_8220652154649529701.json,Currency,52,ISO 4217,24859353_0_7027810986004269522.json,0.333333333333
97941125_0_8220652154649529701.json,Currency,273,ENTITY,26310680_0_5150772059999313798.json,4.08333333333
97941125_0_8220652154649529701.json,Currency,41,Country,49087820_0_461228320225084868.json,1.38888888889
97941125_0_8220652154649529701.json,Currency,44,Country,55961337_0_6548713781034932742.json,1.47222222222
97941125_0_8220652154649529701.json,Currency,47,Country,61069974_0_1894536874590565102.json,1.75
97941125_0_8220652154649529701.json,Currency,132,Country,78650283_0_5937576517849452289.json,4.30555555556
98312357_0_6395417306876145729.json,Name,91,Emperor,51130304_0_3035822254995425429.json,0.333333333333
9834884_0_3871985887467090123.json,Museum,100,Museum,29412826_0_3422707769191426540.json,0.36
9834884_0_3871985887467090123.json,Museum,20,Name of Attraction,72017594_0_7055198579167316152.json,0.35
98458255_0_5873264818593370400.json,Journal Name,100,Journal,84575189_0_6365692015941409487.json,0.285714285714
98929678_0_3700213490979945526.json,Lake,16,Name of Water Body,13395751_3_369722706637560735.json,0.25
98929678_0_3700213490979945526.json,Lake,15,Lake,41819807_0_3139249984404131679.json,0.533333333333
98929678_0_3700213490979945526.json,Lake,14,Lake,55027702_0_628532586316851176.json,0.785714285714
98929678_0_3700213490979945526.json,Lake,14,Lake,71840765_0_6664391841933033844.json,0.785714285714
99070098_0_2074872741302696997.json,Name,215,PEAK,1146722_1_7558140036342906956.json,0.967289719626
99070098_0_2074872741302696997.json,Name,214,Fell Name,88353875_0_4876234304797064286.json,0.68691588785
