"table1","column1","columnNumber1","table2","column2","columnNumber2","similarityScore"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Mi.)","6","52299421_0_4473286348258170200.csv","","0","0.06942424400620247"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Mi.)","6","52299421_0_4473286348258170200.csv","Infant Mortality","5","0.06034007508482716"
"11688006_0_8123036130090004213.csv","Country Name:","3","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.8364130434782608"
"11688006_0_8123036130090004213.csv","Country Name:","3","55004961_0_2904467548072189860.csv","Capital City","0","0.055882352941176466"
"11688006_0_8123036130090004213.csv","Country Name:","3","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.5588235294117647"
"11688006_0_8123036130090004213.csv","Country Name:","3","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.7238095238095237"
"11688006_0_8123036130090004213.csv","Country Name:","3","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.6608695652173913"
"11688006_0_8123036130090004213.csv","Country Name:","3","57943722_0_8666078014685775876.csv","Geographic Info (Click for info)","2","0.041304347826086954"
"11688006_0_8123036130090004213.csv","Country Name:","3","61121469_0_6337620713408906340.csv","Capital City","0","0.076"
"11688006_0_8123036130090004213.csv","Country Name:","3","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.57"
"11688006_0_8123036130090004213.csv","Population","4","67865873_0_8259587610208037357.csv","Population","5","0.7071273756830749"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Km.)","5","67865873_0_8259587610208037357.csv","#","0","0.08297875488071997"
"11688006_0_8123036130090004213.csv","Country Name:","3","67865873_0_8259587610208037357.csv","Country","2","0.8617875647668394"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_0_3859283110041832023.csv","Capital","0","0.048305084745762714"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_0_3859283110041832023.csv","Name","4","0.7495762711864407"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_1_3240042497463101224.csv","Name","4","0.8694444444444444"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_2_1000046510804975562.csv","Capital","0","0.03454545454545454"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_2_1000046510804975562.csv","Name","4","0.8368181818181818"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_2_1000046510804975562.csv","Previous Names","5","0.03454545454545454"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_4_1832350971585698643.csv","Name","4","0.5898648648648649"
"11688006_0_8123036130090004213.csv","Country Name:","3","68779923_5_2067037721454758189.csv","Name","4","0.7374999999999999"
"11688006_0_8123036130090004213.csv","Area (Sq. Mi.)","2","69537082_0_7789694313271016902.csv","Population","2","0.07035610862170942"
"11688006_0_8123036130090004213.csv","","0","69537082_0_7789694313271016902.csv","Population","2","0.06905543581782164"
"11688006_0_8123036130090004213.csv","Country Name:","3","69537082_0_7789694313271016902.csv","Country","0","0.9110103626943005"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Km.)","5","69537082_0_7789694313271016902.csv","Population","2","0.06905623154246593"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Km.)","5","69537082_0_7789694313271016902.csv","Rank","3","0.08856696271689131"
"11688006_0_8123036130090004213.csv","Area (Sq. Km.)","1","69537082_0_7789694313271016902.csv","Population","2","0.07246761895704075"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Mi.)","6","69537082_0_7789694313271016902.csv","Population","2","0.0690582441136512"
"11688006_0_8123036130090004213.csv","Population","4","69537082_0_7789694313271016902.csv","Population","2","0.5463183656933068"
"11688006_0_8123036130090004213.csv","Country Name:","3","74491133_0_7177831100884797849.csv","Capital","0","0.039378238341968914"
"11688006_0_8123036130090004213.csv","Country Name:","3","74491133_0_7177831100884797849.csv","Country","1","0.7781088082901555"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Km.)","5","79327346_0_5787863739697336601.csv","","0","0.08767739328501067"
"11688006_0_8123036130090004213.csv","Country Name:","3","79327346_0_5787863739697336601.csv","Capital","1","0.039378238341968914"
"11688006_0_8123036130090004213.csv","Country Name:","3","79327346_0_5787863739697336601.csv","Country","2","0.8224093264248704"
"11688006_0_8123036130090004213.csv","Country Name:","3","8286121_0_8471791395229161598.csv","Capital City","0","0.09193548387096774"
"11688006_0_8123036130090004213.csv","Country Name:","3","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.7354838709677419"
"11688006_0_8123036130090004213.csv","Population","4","86297395_0_6919201319699354263.csv","Land area","4","0.28580572262190085"
"11688006_0_8123036130090004213.csv","Population","4","86297395_0_6919201319699354263.csv","Population","6","0.7463924456033675"
"11688006_0_8123036130090004213.csv","Area (Sq. Km.)","1","86297395_0_6919201319699354263.csv","Land area","4","0.879242161549774"
"11688006_0_8123036130090004213.csv","Area (Sq. Mi.)","2","86297395_0_6919201319699354263.csv","Land area","4","0.037541013584606056"
"11688006_0_8123036130090004213.csv","Country Name:","3","86297395_0_6919201319699354263.csv","Country","1","0.85625"
"11688006_0_8123036130090004213.csv","Population","4","89511064_0_2199624509082573904.csv","Note","8","0.4320430846997282"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Km.)","5","89511064_0_2199624509082573904.csv","ISO (No)","6","0.0568883400097439"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Km.)","5","89511064_0_2199624509082573904.csv","Note","8","0.5479321255923733"
"11688006_0_8123036130090004213.csv","Area (Sq. Km.)","1","89511064_0_2199624509082573904.csv","Note","8","0.2957784769392193"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Mi.)","6","89511064_0_2199624509082573904.csv","ISO (No)","6","0.2565360843471703"
"11688006_0_8123036130090004213.csv","Population Density (Sq. Mi.)","6","89511064_0_2199624509082573904.csv","Note","8","0.5440461495224054"
"11688006_0_8123036130090004213.csv","Area (Sq. Mi.)","2","89511064_0_2199624509082573904.csv","Note","8","0.2957832264168613"
"11688006_0_8123036130090004213.csv","Country Name:","3","89511064_0_2199624509082573904.csv","Capital","0","0.054145077720207255"
"11688006_0_8123036130090004213.csv","Country Name:","3","89511064_0_2199624509082573904.csv","Country","2","0.9011658031088082"
"11688006_0_8123036130090004213.csv","Country Name:","3","9206866_1_8114610355671172497.csv","Name","2","0.8232248520710058"
"11688006_0_8123036130090004213.csv","Population","4","9206866_1_8114610355671172497.csv","Population","3","0.8870726557922529"
"12183399_0_6725061928072492226.csv","Country","0","11599512_1_280388135214354946.csv","A","0","0.23598726114649682"
"12183399_0_6725061928072492226.csv","Country","0","11599512_1_280388135214354946.csv","Capitale","1","0.04235668789808917"
"12183399_0_6725061928072492226.csv","Country","0","11599512_1_280388135214354946.csv","Nom en anglais","4","0.7684713375796178"
"12183399_0_6725061928072492226.csv","Currency","3","11599512_1_280388135214354946.csv","Nom en anglais","4","0.048407643312101914"
"12183399_0_6725061928072492226.csv","Country","0","11688006_0_8123036130090004213.csv","Country Name:","3","0.8237261146496816"
"12183399_0_6725061928072492226.csv","Currency","3","11688006_0_8123036130090004213.csv","Country Name:","3","0.048407643312101914"
"12183399_0_6725061928072492226.csv","Country","0","12193237_0_8699643798888088574.csv","","0","0.8015625"
"12183399_0_6725061928072492226.csv","Currency","3","12193237_0_8699643798888088574.csv","Currency","2","0.31718749999999996"
"12183399_0_6725061928072492226.csv","Country","0","14067031_0_559833072073397908.csv","OAU State","6","0.5018867924528302"
"12183399_0_6725061928072492226.csv","Currency","3","14067031_0_559833072073397908.csv","Name of Currency","5","0.12547169811320755"
"12183399_0_6725061928072492226.csv","Country","0","24036779_0_5608105867560183058.csv","Country","1","0.8416666666666667"
"12183399_0_6725061928072492226.csv","Currency","3","24036779_0_5608105867560183058.csv","Country","1","0.04523809523809523"
"12183399_0_6725061928072492226.csv","Country","0","24850757_0_5978004733768297283.csv","Country","1","0.05"
"12183399_0_6725061928072492226.csv","Country","0","34899692_0_6530393048033763438.csv","Country","0","0.8657608695652175"
"12183399_0_6725061928072492226.csv","Currency","3","34899692_0_6530393048033763438.csv","Country","0","0.07228260869565217"
"12183399_0_6725061928072492226.csv","Currency Code","4","34899692_0_6530393048033763438.csv","Currency Name / Currency Code","1","0.03333333333333333"
"12183399_0_6725061928072492226.csv","Country","0","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.8047770700636943"
"12183399_0_6725061928072492226.csv","Currency","3","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.03630573248407643"
"12183399_0_6725061928072492226.csv","Country","0","3917335_0_7791699395300625164.csv","Capital","1","0.03630573248407643"
"12183399_0_6725061928072492226.csv","Country","0","3917335_0_7791699395300625164.csv","Country","2","0.8789808917197452"
"12183399_0_6725061928072492226.csv","Currency","3","3917335_0_7791699395300625164.csv","Country","2","0.04235668789808917"
"12183399_0_6725061928072492226.csv","Country","0","41194422_0_7231546114369966811.csv","Country / Territory","0","0.8479299363057325"
"12183399_0_6725061928072492226.csv","Currency","3","41194422_0_7231546114369966811.csv","Country / Territory","0","0.03630573248407643"
"12183399_0_6725061928072492226.csv","Country","0","41194422_1_1172256090552737974.csv","Country / Territory","0","0.8479299363057325"
"12183399_0_6725061928072492226.csv","Currency","3","41194422_1_1172256090552737974.csv","Country / Territory","0","0.03630573248407643"
"12183399_0_6725061928072492226.csv","Currency Code","4","41648740_0_6959523681065295632.csv","CURRENCY","7","0.6583333333333333"
"12183399_0_6725061928072492226.csv","Country","0","41648740_0_6959523681065295632.csv","COUNTRY","6","0.7537037037037037"
"12183399_0_6725061928072492226.csv","Currency","3","41648740_0_6959523681065295632.csv","CURRENCY","7","0.05"
"12183399_0_6725061928072492226.csv","Country","0","49772588_0_6549847739640234347.csv","Country","2","0.7277070063694268"
"12183399_0_6725061928072492226.csv","Currency","3","49772588_0_6549847739640234347.csv","Country","2","0.03025477707006369"
"12183399_0_6725061928072492226.csv","Country","0","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.8054347826086956"
"12183399_0_6725061928072492226.csv","Currency","3","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.030978260869565215"
"12183399_0_6725061928072492226.csv","Country","0","55004961_0_2904467548072189860.csv","Capital City","0","0.055882352941176466"
"12183399_0_6725061928072492226.csv","Country","0","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.33529411764705885"
"12183399_0_6725061928072492226.csv","Country","0","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.6333333333333333"
"12183399_0_6725061928072492226.csv","Country","0","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.5369565217391303"
"12183399_0_6725061928072492226.csv","Country","0","57943722_0_8666078014685775876.csv","Geographic Info (Click for info)","2","0.041304347826086954"
"12183399_0_6725061928072492226.csv","Currency","3","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.041304347826086954"
"12183399_0_6725061928072492226.csv","Country","0","61121469_0_6337620713408906340.csv","Capital City","0","0.038"
"12183399_0_6725061928072492226.csv","Country","0","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.45599999999999996"
"12183399_0_6725061928072492226.csv","Country","0","67865873_0_8259587610208037357.csv","Country","2","0.8305732484076433"
"12183399_0_6725061928072492226.csv","Currency","3","67865873_0_8259587610208037357.csv","Country","2","0.048407643312101914"
"12183399_0_6725061928072492226.csv","Country","0","68779923_0_3859283110041832023.csv","Name","4","0.6440677966101694"
"12183399_0_6725061928072492226.csv","Country","0","68779923_1_3240042497463101224.csv","Name","4","0.6333333333333333"
"12183399_0_6725061928072492226.csv","Currency","3","68779923_1_3240042497463101224.csv","Name","4","0.042222222222222223"
"12183399_0_6725061928072492226.csv","Country","0","68779923_2_1000046510804975562.csv","Name","4","0.5181818181818181"
"12183399_0_6725061928072492226.csv","Country","0","68779923_2_1000046510804975562.csv","Previous Names","5","0.05181818181818181"
"12183399_0_6725061928072492226.csv","Country","0","68779923_4_1832350971585698643.csv","Name","4","0.5135135135135135"
"12183399_0_6725061928072492226.csv","Currency","3","68779923_4_1832350971585698643.csv","Name","4","0.051351351351351354"
"12183399_0_6725061928072492226.csv","Country","0","68779923_5_2067037721454758189.csv","Name","4","0.59375"
"12183399_0_6725061928072492226.csv","Country","0","69537082_0_7789694313271016902.csv","Country","0","0.9031847133757962"
"12183399_0_6725061928072492226.csv","Currency","3","69537082_0_7789694313271016902.csv","Country","0","0.048407643312101914"
"12183399_0_6725061928072492226.csv","Country","0","74491133_0_7177831100884797849.csv","Capital","0","0.03025477707006369"
"12183399_0_6725061928072492226.csv","Country","0","74491133_0_7177831100884797849.csv","Country","1","0.8003184713375797"
"12183399_0_6725061928072492226.csv","Currency","3","74491133_0_7177831100884797849.csv","Country","1","0.03630573248407643"
"12183399_0_6725061928072492226.csv","Country","0","79327346_0_5787863739697336601.csv","Country","2","0.8608280254777071"
"12183399_0_6725061928072492226.csv","Currency","3","79327346_0_5787863739697336601.csv","Country","2","0.05445859872611465"
"12183399_0_6725061928072492226.csv","Country","0","8286121_0_8471791395229161598.csv","Capital City","0","0.03064516129032258"
"12183399_0_6725061928072492226.csv","Country","0","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.49032258064516127"
